Source_HUGO	Source_Entrez	Target_HUGO	Target_Entrez
MEIS1	4211	GRM5	2915
MEIS1	4211	GRID2	2895
MEIS1	4211	GREM1	26585
MEIS1	4211	GRAMD3	65983
MEIS1	4211	GPR52	9293
MEIS1	4211	GMFG	9535
MEIS1	4211	GALNT5	11227
MEIS1	4211	FXYD1	5348
MEIS1	4211	FREM1	158326
MEIS1	4211	FGFR2	2263
MEIS1	4211	FBXW7	55294
MEIS1	4211	FBXO5	26271
MEIS1	4211	FAP	2191
MEIS1	4211	FABP7	2173
MEIS1	4211	EXOC6B	23233
MEIS1	4211	ESYT3	83850
MEIS1	4211	ERC2	26059
MEIS1	4211	ENO3	2027
MEIS1	4211	ELMOD1	55531
MEIS1	4211	EEF1A2	1917
MEIS1	4211	EDNRA	1909
MEIS1	4211	EBF3	253738
MEIS1	4211	EAF2	55840
MEIS1	4211	DOK1	1796
MEIS1	4211	DOCK3	1795
MEIS1	4211	DLGAP3	58512
MEIS1	4211	DHRS13	147015
MEIS1	4211	CYP26C1	340665
MEIS1	4211	CXCR4	7852
MEIS1	4211	CRHBP	1393
MEIS1	4211	CORO6	84940
MEIS1	4211	CNTNAP5	129684
MEIS1	4211	CNST	163882
MEIS1	4211	CHSY3	337876
MEIS1	4211	CHRNB3	1142
MEIS1	4211	CDR1	1038
MEIS1	4211	CDKL5	6792
MEIS1	4211	CCDC67	159989
MEIS1	4211	CALB1	793
MEIS1	4211	CACNA2D1	781
MEIS1	4211	CA12	771
MEIS1	4211	C8orf73	642475
MEIS1	4211	C2orf83	56918
MEIS1	4211	C20orf112	140688
MEIS1	4211	C11orf67	28971
MEIS1	4211	C11orf35	256329
MEIS1	4211	C10orf90	118611
MEIS1	4211	BEND4	389206
MEIS1	4211	BCMO1	53630
MEIS1	4211	BCL6	604
MEIS1	4211	ATXN7L3	56970
MEIS1	4211	ATP8A1	10396
MEIS1	4211	ATP6V1C1	528
MEIS1	4211	ARPP21	10777
MEIS1	4211	ARHGEF9	23229
MEIS1	4211	ANK2	287
MEIS1	4211	ANGPT1	284
MEIS1	4211	AMIGO1	57463
MEIS1	4211	ADCY8	114
MEIS1	4211	ACSM3	6296
MEIS1	4211	ABHD14B	84836
MEF2C	4208	WHAMM	123720
MEF2C	4208	SYNCRIP	10492
MEF2C	4208	PDCL3	79031
MEF2C	4208	NUP88	4927
MEF2C	4208	NADK	65220
MEF2C	4208	MTPN	136319
MEF2C	4208	MOXD1	26002
MEF2C	4208	MIR4513	100616183
MEF2C	4208	LUZP6	767558
MEF2C	4208	LOC153684	153684
MEF2C	4208	GLCCI1	113263
MEF2C	4208	FLI1	2313
MEF2C	4208	CREB3	10488
MEF2C	4208	ATP2C1	27032
MEF2C	4208	APOA2	336
MEF2A	4205	ZYX	7791
MEF2A	4205	ZSCAN20	7579
MEF2A	4205	ZRANB1	54764
MEF2A	4205	ZPBP2	124626
MEF2A	4205	ZNRF3	84133
MEF2A	4205	ZNF691	51058
MEF2A	4205	ZNF664-FAM101A	100533183
MEF2A	4205	ZNF664	144348
MEF2A	4205	ZNF536	9745
MEF2A	4205	ZNF503-AS2	100131213
MEF2A	4205	ZNF503-AS1	253264
MEF2A	4205	ZNF469	84627
MEF2A	4205	ZNF385B	151126
MEF2A	4205	ZNF382	84911
MEF2A	4205	ZNF362	149076
MEF2A	4205	ZNF238	10472
MEF2A	4205	ZNF143	7702
MEF2A	4205	ZMYND11	10771
MEF2A	4205	ZMAT4	79698
MEF2A	4205	ZIC1	7545
MEF2A	4205	ZFP57	346171
MEF2A	4205	ZFP36	7538
MEF2A	4205	ZFHX3	463
MEF2A	4205	ZFAND5	7763
MEF2A	4205	ZFAND3	60685
MEF2A	4205	ZDHHC24	254359
MEF2A	4205	ZC3H7B	23264
MEF2A	4205	ZC3H12B	340554
MEF2A	4205	ZC2HC1B	153918
MEF2A	4205	ZBTB7C	201501
MEF2A	4205	ZBTB7B	51043
MEF2A	4205	ZBTB40	9923
MEF2A	4205	ZBTB10	65986
MEF2A	4205	ZBED6	100381270
MEF2A	4205	ZAK	51776
MEF2A	4205	YY2	404281
MEF2A	4205	YWHAQ	10971
MEF2A	4205	YWHAH	7533
MEF2A	4205	YRDC	79693
MEF2A	4205	YJEFN3	374887
MEF2A	4205	XK	7504
MEF2A	4205	XIRP2	129446
MEF2A	4205	WNT2B	7482
MEF2A	4205	WNT16	51384
MEF2A	4205	WNT10B	7480
MEF2A	4205	WISP3	8838
MEF2A	4205	WIPI1	55062
MEF2A	4205	WHAMM	123720
MEF2A	4205	WFDC6	140870
MEF2A	4205	WDR88	126248
MEF2A	4205	WDR44	54521
MEF2A	4205	WDR35	57539
MEF2A	4205	WDFY3	23001
MEF2A	4205	VWC2L	402117
MEF2A	4205	VSIG8	391123
MEF2A	4205	VSIG1	340547
MEF2A	4205	VPS39	23339
MEF2A	4205	VKORC1	79001
MEF2A	4205	VGLL4	9686
MEF2A	4205	VEPH1	79674
MEF2A	4205	VCP	7415
MEF2A	4205	VAMP3	9341
MEF2A	4205	USPL1	10208
MEF2A	4205	USP43	124739
MEF2A	4205	USP34	9736
MEF2A	4205	USP31	57478
MEF2A	4205	USP2	9099
MEF2A	4205	USO1	8615
MEF2A	4205	URI1	8725
MEF2A	4205	UNQ6975	400952
MEF2A	4205	UMPS	7372
MEF2A	4205	ULK4P2	100288380
MEF2A	4205	ULK4P1	89838
MEF2A	4205	UCKL1-AS1	100113386
MEF2A	4205	UBQLN4	56893
MEF2A	4205	UBL3	5412
MEF2A	4205	UBFD1	56061
MEF2A	4205	UBE2W	55284
MEF2A	4205	UBE2J1	51465
MEF2A	4205	UBA3	9039
MEF2A	4205	UACA	55075
MEF2A	4205	TXNRD1	7296
MEF2A	4205	TUBGCP4	27229
MEF2A	4205	TUBA4A	7277
MEF2A	4205	TTN	7273
MEF2A	4205	TTC33	23548
MEF2A	4205	TTC30B	150737
MEF2A	4205	TTC30A	92104
MEF2A	4205	TSPAN14	81619
MEF2A	4205	TSHZ3	57616
MEF2A	4205	TSC22D3	1831
MEF2A	4205	TRPS1	7227
MEF2A	4205	TRPM3	80036
MEF2A	4205	TRPC5	7224
MEF2A	4205	TRIM9	114088
MEF2A	4205	TRIM72	493829
MEF2A	4205	TRIM33	51592
MEF2A	4205	TRIM10	10107
MEF2A	4205	TRHR	7201
MEF2A	4205	TRDN	10345
MEF2A	4205	TRAPPC9	83696
MEF2A	4205	TRAPPC4	51399
MEF2A	4205	TRAF6	7189
MEF2A	4205	TRAF3IP2-AS1	643749
MEF2A	4205	TPT1-AS1	100190939
MEF2A	4205	TPPP2	122664
MEF2A	4205	TPM3	7170
MEF2A	4205	TP63	8626
MEF2A	4205	TOX2	84969
MEF2A	4205	TNNT3	7140
MEF2A	4205	TNNI1	7135
MEF2A	4205	TNNC2	7125
MEF2A	4205	TNN	63923
MEF2A	4205	TNFSF4	7292
MEF2A	4205	TNFRSF17	608
MEF2A	4205	TMUB2	79089
MEF2A	4205	TMTC2	160335
MEF2A	4205	TMPRSS15	5651
MEF2A	4205	TMIE	259236
MEF2A	4205	TMEM222	84065
MEF2A	4205	TMEM200C	645369
MEF2A	4205	TMEM2	23670
MEF2A	4205	TMEM187	8269
MEF2A	4205	TMEM182	130827
MEF2A	4205	TMEM136	219902
MEF2A	4205	TMEM110-MUSTN1	100526772
MEF2A	4205	TMEM110	375346
MEF2A	4205	TMCC3	57458
MEF2A	4205	TMBIM4	51643
MEF2A	4205	TLL1	7092
MEF2A	4205	TIPARP	25976
MEF2A	4205	TIMP2	7077
MEF2A	4205	TIMM21	29090
MEF2A	4205	TIGD4	201798
MEF2A	4205	TIGD3	220359
MEF2A	4205	TIAF1	9220
MEF2A	4205	THBS2	7058
MEF2A	4205	THBS1	7057
MEF2A	4205	THAP5	168451
MEF2A	4205	TGM3	7053
MEF2A	4205	TGIF1	7050
MEF2A	4205	TFB1M	51106
MEF2A	4205	TFAP2B	7021
MEF2A	4205	TFAM	7019
MEF2A	4205	TET3	200424
MEF2A	4205	TECRL	253017
MEF2A	4205	TDRKH	11022
MEF2A	4205	TDP1	55775
MEF2A	4205	TCTE1	202500
MEF2A	4205	TCHHL1	126637
MEF2A	4205	TCF4	6925
MEF2A	4205	TCEAL7	56849
MEF2A	4205	TCEA3	6920
MEF2A	4205	TBXAS1	6916
MEF2A	4205	TBPL1	9519
MEF2A	4205	TBC1D5	9779
MEF2A	4205	TBC1D25	4943
MEF2A	4205	TBC1D16	125058
MEF2A	4205	TBC1D10B	26000
MEF2A	4205	TBC1D1	23216
MEF2A	4205	TAS2R1	50834
MEF2A	4205	TAF5L	27097
MEF2A	4205	TAF11	6882
MEF2A	4205	SYT1	6857
MEF2A	4205	SYNPO2L	79933
MEF2A	4205	SYNPO2	171024
MEF2A	4205	SYNCRIP	10492
MEF2A	4205	SYNC	81493
MEF2A	4205	SUOX	6821
MEF2A	4205	SULF2	55959
MEF2A	4205	STT3B	201595
MEF2A	4205	STRADB	55437
MEF2A	4205	STON2	85439
MEF2A	4205	STK40	83931
MEF2A	4205	STIP1	10963
MEF2A	4205	STEAP2	261729
MEF2A	4205	STAU2	27067
MEF2A	4205	STAT4	6775
MEF2A	4205	STAG3	10734
MEF2A	4205	STAC3	246329
MEF2A	4205	ST3GAL4	6484
MEF2A	4205	SSBP3	23648
MEF2A	4205	SRGAP2B	647135
MEF2A	4205	SPTBN1	6711
MEF2A	4205	SPRYD4	283377
MEF2A	4205	SPRR2A	6700
MEF2A	4205	SPEF1	25876
MEF2A	4205	SPECC1L	23384
MEF2A	4205	SPAG11B	10407
MEF2A	4205	SPA17	53340
MEF2A	4205	SP5	389058
MEF2A	4205	SP3	6670
MEF2A	4205	SP1	6667
MEF2A	4205	SOX2	6657
MEF2A	4205	SORT1	6272
MEF2A	4205	SORBS2	8470
MEF2A	4205	SOBP	55084
MEF2A	4205	SNX14	57231
MEF2A	4205	SNX13	23161
MEF2A	4205	SNX12	29934
MEF2A	4205	SNORD8	319103
MEF2A	4205	SNORD68	606500
MEF2A	4205	SNORD57	26792
MEF2A	4205	SNORD56	26793
MEF2A	4205	SNORA70F	100337591
MEF2A	4205	SNORA70C	100124538
MEF2A	4205	SNORA45	677826
MEF2A	4205	SNORA42	677823
MEF2A	4205	SNORA3	619562
MEF2A	4205	SNF8	11267
MEF2A	4205	SNED1	25992
MEF2A	4205	SNAP25	6616
MEF2A	4205	SMYD1	150572
MEF2A	4205	SMTNL1	219537
MEF2A	4205	SMPX	23676
MEF2A	4205	SMPD3	55512
MEF2A	4205	SMG6	23293
MEF2A	4205	SMCR7	125170
MEF2A	4205	SMCR5	140771
MEF2A	4205	SMARCA2	6595
MEF2A	4205	SMAD7	4092
MEF2A	4205	SLMO1	10650
MEF2A	4205	SLMAP	7871
MEF2A	4205	SLITRK4	139065
MEF2A	4205	SLITRK2	84631
MEF2A	4205	SLFN14	342618
MEF2A	4205	SLC9A5	6553
MEF2A	4205	SLC9A3R2	9351
MEF2A	4205	SLC8A3	6547
MEF2A	4205	SLC8A2	6543
MEF2A	4205	SLC7A8	23428
MEF2A	4205	SLC6A7	6534
MEF2A	4205	SLC6A6	6533
MEF2A	4205	SLC6A13	6540
MEF2A	4205	SLC4A1AP	22950
MEF2A	4205	SLC45A3	85414
MEF2A	4205	SLC3A2	6520
MEF2A	4205	SLC38A7	55238
MEF2A	4205	SLC26A6	65010
MEF2A	4205	SLC25A46	91137
MEF2A	4205	SLC25A34	284723
MEF2A	4205	SLC25A11	8402
MEF2A	4205	SLC24A2	25769
MEF2A	4205	SLC22A8	9376
MEF2A	4205	SLC16A1	6566
MEF2A	4205	SLC12A5	57468
MEF2A	4205	SLC10A5	347051
MEF2A	4205	SIRPA	140885
MEF2A	4205	SIPA1L1	26037
MEF2A	4205	SIK3	23387
MEF2A	4205	SIK2	23235
MEF2A	4205	SIAE	54414
MEF2A	4205	SHANK1	50944
MEF2A	4205	SH3KBP1	30011
MEF2A	4205	SH2B3	10019
MEF2A	4205	SGOL1-AS1	100874028
MEF2A	4205	SGK3	23678
MEF2A	4205	SGCA	6442
MEF2A	4205	SFXN2	118980
MEF2A	4205	SETD7	80854
MEF2A	4205	SETBP1	26040
MEF2A	4205	SESN2	83667
MEF2A	4205	SESN1	27244
MEF2A	4205	SERPINH1	871
MEF2A	4205	SERINC5	256987
MEF2A	4205	SERBP1	26135
MEF2A	4205	SENP8	123228
MEF2A	4205	SEMA6A	57556
MEF2A	4205	SEMA5A	9037
MEF2A	4205	SEL1L3	23231
MEF2A	4205	SEC24C	9632
MEF2A	4205	SEC16B	89866
MEF2A	4205	SCOC	60592
MEF2A	4205	SCN4B	6330
MEF2A	4205	SCN1A	6323
MEF2A	4205	SCHIP1	29970
MEF2A	4205	SCGB2A2	4250
MEF2A	4205	SCARNA12	677777
MEF2A	4205	SCARNA11	677780
MEF2A	4205	SCAI	286205
MEF2A	4205	SATB2	23314
MEF2A	4205	SARNP	84324
MEF2A	4205	SAMSN1-AS1	100874190
MEF2A	4205	SAMD4A	23034
MEF2A	4205	SAMD13	148418
MEF2A	4205	S1PR1	1901
MEF2A	4205	S100A4	6275
MEF2A	4205	S100A3	6274
MEF2A	4205	S100A13	6284
MEF2A	4205	RXRG	6258
MEF2A	4205	RUNX2	860
MEF2A	4205	RUNX1T1	862
MEF2A	4205	RUNDC1	146923
MEF2A	4205	RUFY3	22902
MEF2A	4205	RTL1	388015
MEF2A	4205	RTBDN	83546
MEF2A	4205	RSPO3	84870
MEF2A	4205	RREB1	6239
MEF2A	4205	RRAS2	22800
MEF2A	4205	RRAGA	10670
MEF2A	4205	RPTN	126638
MEF2A	4205	RPS6KA5	9252
MEF2A	4205	RPS25	6230
MEF2A	4205	RPL36AL	6166
MEF2A	4205	RPL13	6137
MEF2A	4205	RPE	6120
MEF2A	4205	RPA1	6117
MEF2A	4205	ROCK1	6093
MEF2A	4205	RNU6-6	100873740
MEF2A	4205	RNU6-34	100873749
MEF2A	4205	RNU6-33	100873748
MEF2A	4205	RNU6-19	100873754
MEF2A	4205	RNU6-16	100873753
MEF2A	4205	RNF222	643904
MEF2A	4205	RNF133	168433
MEF2A	4205	RND3	390
MEF2A	4205	RLIM	51132
MEF2A	4205	RIPK4	54101
MEF2A	4205	RHOF	54509
MEF2A	4205	RHOBTB2	23221
MEF2A	4205	RHOBTB1	9886
MEF2A	4205	RHOB	388
MEF2A	4205	RHOA	387
MEF2A	4205	RGS7BP	401190
MEF2A	4205	RGS4	5999
MEF2A	4205	RGS3	5998
MEF2A	4205	RGS10	6001
MEF2A	4205	RGMA	56963
MEF2A	4205	RGAG1	57529
MEF2A	4205	RG9MTD2	93587
MEF2A	4205	RFX3	5991
MEF2A	4205	RFFL	117584
MEF2A	4205	REM2	161253
MEF2A	4205	REM1	28954
MEF2A	4205	RD3L	647286
MEF2A	4205	RCOR1	23186
MEF2A	4205	RCAN2	10231
MEF2A	4205	RBM24	221662
MEF2A	4205	RBM10	8241
MEF2A	4205	RBFOX1	54715
MEF2A	4205	RAX	30062
MEF2A	4205	RASSF8	11228
MEF2A	4205	RASL11A	387496
MEF2A	4205	RASGRP3	25780
MEF2A	4205	RASGRP2	10235
MEF2A	4205	RASGRF1	5923
MEF2A	4205	RASD2	23551
MEF2A	4205	RAP2B	5912
MEF2A	4205	RALY	22913
MEF2A	4205	RAI1	10743
MEF2A	4205	RAG2	5897
MEF2A	4205	RAD51AP2	729475
MEF2A	4205	RAD1	5810
MEF2A	4205	RAB2B	84932
MEF2A	4205	RAB11FIP2	22841
MEF2A	4205	R3HDM2	22864
MEF2A	4205	QARS	5859
MEF2A	4205	PYY2	23615
MEF2A	4205	PYGM	5837
MEF2A	4205	PYCR1	5831
MEF2A	4205	PVRL3-AS1	100506555
MEF2A	4205	PURG	29942
MEF2A	4205	PTPRR	5801
MEF2A	4205	PTPRK	5796
MEF2A	4205	PTPRB	5787
MEF2A	4205	PTPN3	5774
MEF2A	4205	PTPN22	26191
MEF2A	4205	PTPN21	11099
MEF2A	4205	PTPLA	9200
MEF2A	4205	PTH2	113091
MEF2A	4205	PTH1R	5745
MEF2A	4205	PTGES3L-AARSD1	100885850
MEF2A	4205	PTGES3L	100885848
MEF2A	4205	PTGER2	5732
MEF2A	4205	PTCHD4	442213
MEF2A	4205	PTCH1	5727
MEF2A	4205	PSME1	5720
MEF2A	4205	PSD	5662
MEF2A	4205	PRUNE2	158471
MEF2A	4205	PRRT1	80863
MEF2A	4205	PRR5L	79899
MEF2A	4205	PRPF4B	8899
MEF2A	4205	PRPF38B	55119
MEF2A	4205	PROSER1	80209
MEF2A	4205	PROK2	60675
MEF2A	4205	PRKD3	23683
MEF2A	4205	PRKCE	5581
MEF2A	4205	PRKCB	5579
MEF2A	4205	PRKAG3	53632
MEF2A	4205	PRKAG1	5571
MEF2A	4205	PRKACB	5567
MEF2A	4205	PRICKLE2-AS3	100874243
MEF2A	4205	PRICKLE1	144165
MEF2A	4205	PRDM1	639
MEF2A	4205	PPP2R5A	5525
MEF2A	4205	PPP2CA	5515
MEF2A	4205	PPP1R9A	55607
MEF2A	4205	PPP1R7	5510
MEF2A	4205	PPP1R3C	5507
MEF2A	4205	PPP1R3A	5506
MEF2A	4205	PPP1R12A	4659
MEF2A	4205	PPIE	10450
MEF2A	4205	PPCS	79717
MEF2A	4205	PPARGC1A	10891
MEF2A	4205	PPARA	5465
MEF2A	4205	PPAPDC3	84814
MEF2A	4205	PPAPDC2	403313
MEF2A	4205	PP12613	100192379
MEF2A	4205	POU4F1	5457
MEF2A	4205	POP1	10940
MEF2A	4205	PON3	5446
MEF2A	4205	POLR3GL	84265
MEF2A	4205	POFUT1	23509
MEF2A	4205	PMP22	5376
MEF2A	4205	PM20D2	135293
MEF2A	4205	PLXNC1	10154
MEF2A	4205	PLXNB1	5364
MEF2A	4205	PLXNA2	5362
MEF2A	4205	PLEKHM2	23207
MEF2A	4205	PLD3	23646
MEF2A	4205	PLCD4	84812
MEF2A	4205	PLCB4	5332
MEF2A	4205	PLAG1	5324
MEF2A	4205	PITPNM1	9600
MEF2A	4205	PITPNC1	26207
MEF2A	4205	PIM2	11040
MEF2A	4205	PIK3R1	5295
MEF2A	4205	PIK3C2B	5287
MEF2A	4205	PIK3C2A	5286
MEF2A	4205	PIGL	9487
MEF2A	4205	PIGC	5279
MEF2A	4205	PID1	55022
MEF2A	4205	PHTF1	10745
MEF2A	4205	PHOX2B	8929
MEF2A	4205	PHOSPHO1	162466
MEF2A	4205	PHLPP2	23035
MEF2A	4205	PHLPP1	23239
MEF2A	4205	PHF15	23338
MEF2A	4205	PHF1	5252
MEF2A	4205	PHACTR1	221692
MEF2A	4205	PFN1	5216
MEF2A	4205	PEX7	5191
MEF2A	4205	PEX26	55670
MEF2A	4205	PELI2	57161
MEF2A	4205	PEA15	8682
MEF2A	4205	PDP1	54704
MEF2A	4205	PDLIM5	10611
MEF2A	4205	PDHA1	5160
MEF2A	4205	PDGFRA	5156
MEF2A	4205	PDGFC	56034
MEF2A	4205	PDE7A	5150
MEF2A	4205	PDE6D	5147
MEF2A	4205	PDE4DIP	9659
MEF2A	4205	PDE4D	5144
MEF2A	4205	PDE1B	5153
MEF2A	4205	PCSK1	5122
MEF2A	4205	PCDHGB8P	56120
MEF2A	4205	PCDHGB6	56100
MEF2A	4205	PCDHGB4	8641
MEF2A	4205	PCDHGA7	56108
MEF2A	4205	PCDHGA12	26025
MEF2A	4205	PCDHB15	56121
MEF2A	4205	PCDHA8	56140
MEF2A	4205	PCCA-AS1	100885777
MEF2A	4205	PBX3	5090
MEF2A	4205	PAX9	5083
MEF2A	4205	PAX6	5080
MEF2A	4205	PAX3	5077
MEF2A	4205	PATL1	219988
MEF2A	4205	PAPOLG	64895
MEF2A	4205	PANK1	53354
MEF2A	4205	PALLD	23022
MEF2A	4205	PAK6	56924
MEF2A	4205	PACS1	55690
MEF2A	4205	PABPC5	140886
MEF2A	4205	OXR1	55074
MEF2A	4205	OTX2	5015
MEF2A	4205	OTUD4	54726
MEF2A	4205	OSTN	344901
MEF2A	4205	OSBPL2	9885
MEF2A	4205	ORC4	5000
MEF2A	4205	OR8D2	283160
MEF2A	4205	OR8B12	219858
MEF2A	4205	OR7E156P	283491
MEF2A	4205	OR5T1	390155
MEF2A	4205	OR5K4	403278
MEF2A	4205	OR5K3	403277
MEF2A	4205	OR5K2	402135
MEF2A	4205	OR5K1	26339
MEF2A	4205	OR51G1	79324
MEF2A	4205	OR2K2	26248
MEF2A	4205	OR2A42	402317
MEF2A	4205	OR2A1	346528
MEF2A	4205	OR13C3	138803
MEF2A	4205	ONECUT1	3175
MEF2A	4205	OIP5-AS1	729082
MEF2A	4205	OGFRL1	79627
MEF2A	4205	ODZ4	26011
MEF2A	4205	ODZ1	10178
MEF2A	4205	OCRL	4952
MEF2A	4205	OC90	729330
MEF2A	4205	NYAP2	57624
MEF2A	4205	NXPH4	11247
MEF2A	4205	NUDCD1	84955
MEF2A	4205	NTM	50863
MEF2A	4205	NTF4	4909
MEF2A	4205	NTF3	4908
MEF2A	4205	NT5C	30833
MEF2A	4205	NSRP1	84081
MEF2A	4205	NRXN3	9369
MEF2A	4205	NRSN2	80023
MEF2A	4205	NRP2	8828
MEF2A	4205	NRGN	4900
MEF2A	4205	NREP	9315
MEF2A	4205	NRAP	4892
MEF2A	4205	NR4A1	3164
MEF2A	4205	NR2F2	7026
MEF2A	4205	NR0B1	190
MEF2A	4205	NPY5R	4889
MEF2A	4205	NPTX2	4885
MEF2A	4205	NPNT	255743
MEF2A	4205	NPAS4	266743
MEF2A	4205	NPAS3	64067
MEF2A	4205	NOVA1	4857
MEF2A	4205	NOS1AP	9722
MEF2A	4205	NNT	23530
MEF2A	4205	NMT1	4836
MEF2A	4205	NKX1-2	390010
MEF2A	4205	NKIRAS2	28511
MEF2A	4205	NISCH	11188
MEF2A	4205	NINJ2	4815
MEF2A	4205	NFATC2	4773
MEF2A	4205	NEUROD1	4760
MEF2A	4205	NEURL4	84461
MEF2A	4205	NET1	10276
MEF2A	4205	NEK6	10783
MEF2A	4205	NEK10	152110
MEF2A	4205	NEGR1-IT1	100852409
MEF2A	4205	NDUFAF5	79133
MEF2A	4205	NDUFAF3	25915
MEF2A	4205	NDST4	64579
MEF2A	4205	NDRG2	57447
MEF2A	4205	NCOR1	9611
MEF2A	4205	NCF4	4689
MEF2A	4205	NCAN	1463
MEF2A	4205	NCAM2	4685
MEF2A	4205	NCAM1	4684
MEF2A	4205	NBEA	26960
MEF2A	4205	MYT1L	23040
MEF2A	4205	MYPN	84665
MEF2A	4205	MYOM1	8736
MEF2A	4205	MYOCD	93649
MEF2A	4205	MYO1C	4641
MEF2A	4205	MYO16-AS1	100885782
MEF2A	4205	MYLK	4638
MEF2A	4205	MYL5	4636
MEF2A	4205	MYL2	4633
MEF2A	4205	MYH6	4624
MEF2A	4205	MYF6	4618
MEF2A	4205	MXI1	4601
MEF2A	4205	MURC	347273
MEF2A	4205	MUC1	4582
MEF2A	4205	MTX2	10651
MEF2A	4205	MTX1	4580
MEF2A	4205	MTMR6	9107
MEF2A	4205	MTMR11	10903
MEF2A	4205	MTAP	4507
MEF2A	4205	MSX2	4488
MEF2A	4205	MSS51	118490
MEF2A	4205	MSL3	10943
MEF2A	4205	MSL2	55167
MEF2A	4205	MRVI1	10335
MEF2A	4205	MRPS23	51649
MEF2A	4205	MRPS18A	55168
MEF2A	4205	MRPL48	51642
MEF2A	4205	MRPL43	84545
MEF2A	4205	MRPL24	79590
MEF2A	4205	MREG	55686
MEF2A	4205	MRAS	22808
MEF2A	4205	MORC2	22880
MEF2A	4205	MNT	4335
MEF2A	4205	MME	4311
MEF2A	4205	MLLT4	4301
MEF2A	4205	MLIP	90523
MEF2A	4205	MIR770	768222
MEF2A	4205	MIR766	768218
MEF2A	4205	MIR718	100313781
MEF2A	4205	MIR7-1	407043
MEF2A	4205	MIR671	768213
MEF2A	4205	MIR670	100313777
MEF2A	4205	MIR634	693219
MEF2A	4205	MIR617	693202
MEF2A	4205	MIR583	693168
MEF2A	4205	MIR581	693166
MEF2A	4205	MIR574	693159
MEF2A	4205	MIR5702	100847053
MEF2A	4205	MIR5690	100847048
MEF2A	4205	MIR569	693154
MEF2A	4205	MIR5584	100847089
MEF2A	4205	MIR5582	100847020
MEF2A	4205	MIR5579	100847000
MEF2A	4205	MIR550B1	100500883
MEF2A	4205	MIR548Y	100500919
MEF2A	4205	MIR548H4	100313884
MEF2A	4205	MIR548AV	100847083
MEF2A	4205	MIR548AO	100847068
MEF2A	4205	MIR5192	100847087
MEF2A	4205	MIR5004	100847012
MEF2A	4205	MIR5002	100847021
MEF2A	4205	MIR4999	100847049
MEF2A	4205	MIR4795	100616161
MEF2A	4205	MIR4740	100616294
MEF2A	4205	MIR4729	100616204
MEF2A	4205	MIR4715	100616474
MEF2A	4205	MIR4711	100616409
MEF2A	4205	MIR4666A	100616308
MEF2A	4205	MIR4642	100616352
MEF2A	4205	MIR4637	100616271
MEF2A	4205	MIR455	619556
MEF2A	4205	MIR4533	100616362
MEF2A	4205	MIR4509-3	100616382
MEF2A	4205	MIR4509-2	100616228
MEF2A	4205	MIR4509-1	100616223
MEF2A	4205	MIR4500HG	642345
MEF2A	4205	MIR4492	100616376
MEF2A	4205	MIR4484	100616327
MEF2A	4205	MIR4471	100616451
MEF2A	4205	MIR4426	100616345
MEF2A	4205	MIR432	574451
MEF2A	4205	MIR4297	100422873
MEF2A	4205	MIR4285	100422858
MEF2A	4205	MIR4284	100422948
MEF2A	4205	MIR4270	100422868
MEF2A	4205	MIR4264	100422888
MEF2A	4205	MIR4262	100422996
MEF2A	4205	MIR4260	100422894
MEF2A	4205	MIR425	494337
MEF2A	4205	MIR423	494335
MEF2A	4205	MIR3939	100500857
MEF2A	4205	MIR3926-1	100500870
MEF2A	4205	MIR3913-2	100500868
MEF2A	4205	MIR3912	100500831
MEF2A	4205	MIR3668	100500879
MEF2A	4205	MIR3656	100500840
MEF2A	4205	MIR3606	100500837
MEF2A	4205	MIR324	442898
MEF2A	4205	MIR3188	100422833
MEF2A	4205	MIR3169	100422973
MEF2A	4205	MIR3143	100422934
MEF2A	4205	MIR3122	100422947
MEF2A	4205	MIR30E	407034
MEF2A	4205	MIR30C1	407031
MEF2A	4205	MIR301B	100126318
MEF2A	4205	MIR2964A	100616335
MEF2A	4205	MIR27A	407018
MEF2A	4205	MIR23A	407010
MEF2A	4205	MIR222	407007
MEF2A	4205	MIR221	407006
MEF2A	4205	MIR218-2	407001
MEF2A	4205	MIR21	406991
MEF2A	4205	MIR194-2	406970
MEF2A	4205	MIR192	406967
MEF2A	4205	MIR191	406966
MEF2A	4205	MIR190B	100126346
MEF2A	4205	MIR153-2	406945
MEF2A	4205	MIR1470	100302127
MEF2A	4205	MIR139	406931
MEF2A	4205	MIR136	406927
MEF2A	4205	MIR130B	406920
MEF2A	4205	MIR129-2	406918
MEF2A	4205	MIR1287	100302133
MEF2A	4205	MIR1284	100302112
MEF2A	4205	MIR128-2	406916
MEF2A	4205	MIR125B1	406911
MEF2A	4205	MIR1258	100302172
MEF2A	4205	MIR1251	100302289
MEF2A	4205	MIR1204	100302185
MEF2A	4205	MIR1200	100302113
MEF2A	4205	MIR10B	406903
MEF2A	4205	MIR107	406901
MEF2A	4205	MIR1-2	406905
MEF2A	4205	MID1IP1	58526
MEF2A	4205	MGC2889	84789
MEF2A	4205	METTL6	131965
MEF2A	4205	METTL21C	196541
MEF2A	4205	MEOX2	4223
MEF2A	4205	MEOX1	4222
MEF2A	4205	MEIS1	4211
MEF2A	4205	MEG8	79104
MEF2A	4205	MEF2D	4209
MEF2A	4205	MEF2C	4208
MEF2A	4205	MEF2A	4205
MEF2A	4205	MED9	55090
